"Address","Date","Rent","Aprt_Type","Building_Type"
"4009 Sabio Dr, Austin, TX 78749","2026/04/01",1595,"1 Bed","Apartment"
"4009 Sabio Dr, Austin, TX 78749","2026/04/01",2145,"2 Beds","Apartment"
"383 Rocky Ridge Trl, Austin, TX 78737","2026/04/01",1182,"1 Bed","Apartment"
"383 Rocky Ridge Trl, Austin, TX 78737","2026/04/01",1522,"2 Beds","Apartment"
"383 Rocky Ridge Trl, Austin, TX 78737","2026/04/01",2300,"3 Beds","Apartment"
"9701 Spectrum Dr, Austin, TX 78717","2026/04/01",1075,"Studio","Apartment"
"9701 Spectrum Dr, Austin, TX 78717","2026/04/01",1124,"1 Bed","Apartment"
"9701 Spectrum Dr, Austin, TX 78717","2026/04/01",1902,"2 Beds","Apartment"
"3000 Gracie Kiltz Ln, Austin, TX 78758","2026/04/01",2178,"Studio","Apartment"
"3000 Gracie Kiltz Ln, Austin, TX 78758","2026/04/01",2068,"1 Bed","Apartment"
"3000 Gracie Kiltz Ln, Austin, TX 78758","2026/04/01",3273,"2 Beds+","Apartment"
"1120 Shady Ln, Austin, TX 78721","2026/04/01",1336,"Studio","Apartment"
"1120 Shady Ln, Austin, TX 78721","2026/04/01",1579,"1 Bed","Apartment"
"1120 Shady Ln, Austin, TX 78721","2026/04/01",2568,"2 Beds+","Apartment"
"5700 E Riverside Dr, Austin, TX 78741","2026/04/01",1120,"Studio","Apartment"
"5700 E Riverside Dr, Austin, TX 78741","2026/04/01",1344,"1 Bed","Apartment"
"5700 E Riverside Dr, Austin, TX 78741","2026/04/01",2094,"2 Beds","Apartment"
"2001 Ed Bluestein Blvd, Austin, TX 78721","2026/04/01",1311,"1 Bed","Apartment"
"2001 Ed Bluestein Blvd, Austin, TX 78721","2026/04/01",1885,"2 Beds","Apartment"
"2001 Ed Bluestein Blvd, Austin, TX 78721","2026/04/01",2507,"3 Beds","Apartment"
"2901 Manor Rd, Austin, TX 78722","2026/04/01",1418,"Studio","Apartment"
"2901 Manor Rd, Austin, TX 78722","2026/04/01",1105,"1 Bed","Apartment"
"2901 Manor Rd, Austin, TX 78722","2026/04/01",2489,"2 Beds","Apartment"
"10801 N Mopac Expy, Austin, TX 78759","2026/04/01",1380,"Studio","Apartment"
"10801 N Mopac Expy, Austin, TX 78759","2026/04/01",1739,"1 Bed","Apartment"
"10801 N Mopac Expy, Austin, TX 78759","2026/04/01",2283,"2 Beds","Apartment"
"5521 Springdale Rd, Austin, TX 78723","2026/04/01",1103,"Studio","Apartment"
"5521 Springdale Rd, Austin, TX 78723","2026/04/01",1687,"1 Bed","Apartment"
"5521 Springdale Rd, Austin, TX 78723","2026/04/01",1677,"2 Beds","Apartment"
"7731 Menchaca Rd, Austin, TX 78745","2026/04/01",1346,"Studio","Apartment"
"7731 Menchaca Rd, Austin, TX 78745","2026/04/01",1421,"1 Bed","Apartment"
"7731 Menchaca Rd, Austin, TX 78745","2026/04/01",2171,"2 Beds","Apartment"
"1400 Royal Crest Dr, Austin, TX 78741","2026/04/01",1456,"Studio","Apartment"
"1400 Royal Crest Dr, Austin, TX 78741","2026/04/01",1796,"1 Bed","Apartment"
"1400 Royal Crest Dr, Austin, TX 78741","2026/04/01",2396,"2 Beds","Apartment"
"16304 FM 1325, Austin, TX 78728","2026/04/01",1256,"1 Bed","Apartment"
"16304 FM 1325, Austin, TX 78728","2026/04/01",1814,"2 Beds","Apartment"
"16304 FM 1325, Austin, TX 78728","2026/04/01",2931,"3 Beds","Apartment"
"8528 Burnet Rd, Austin, TX 78757","2026/04/01",1453,"Studio","Apartment"
"8528 Burnet Rd, Austin, TX 78757","2026/04/01",1593,"1 Bed","Apartment"
"8528 Burnet Rd, Austin, TX 78757","2026/04/01",2313,"2 Beds+","Apartment"
"6507 E Riverside Dr, Austin, TX 78741","2026/04/01",1049,"Studio","Apartment"
"6507 E Riverside Dr, Austin, TX 78741","2026/04/01",1349,"1 Bed","Apartment"
