"","Address","Date","Rent","Aprt_Type","Building_Type"
"1385","7829 Harps Mill Woods Run, Raleigh, NC 27615","2026/01/01",3000,"4 Beds","House"
"1386","5528 Wedgegate Dr, Raleigh, NC 27616","2026/01/01",2295,"3 Beds","House"
"1387","12740 Rosalie St, Raleigh, NC 27614","2026/01/01",3895,"5 Beds","House"
"1388","821 Hanbury Wy, Raleigh, NC 27607","2026/01/01",1295,"1 Bed, 1 Bath, 595 sq ft","House"
"1389","3939 Glenwood Ave, Raleigh, NC 27612","2026/01/01",1495,"1 Bed, 1 Bath, 689 sq ft","House"
"1390","10300 Pine Lakes Ct, Raleigh, NC 27617","2026/01/01",1468,"2 Beds, 2 Baths, 1,464 sq ft","House"
"1391","1020 Hammell Dr, Raleigh, NC 27603","2026/01/01",2775,"1 Bed, 1 Bath, 919 sq ft","House"
"1392","1000 Hammell Dr, Raleigh, NC 27603","2026/01/01",2443,"1 Bed, 1 Bath, 803 sq ft","House"
"1393","1406 Brookside Dr, Raleigh, NC 27604","2026/01/01",1299,"1 Bed, 1 Bath, 760 sq ft","House"
"1394","6100 Barrowood Dr, Raleigh, NC 27612","2026/01/01",1122,"2 Beds, 1 Bath, 912 sq ft","House"
"1395","442 Jefferson Towne Dr, Raleigh, NC 27606","2026/01/01",1625,"2 Beds, 2 Baths, 1,021 sq ft","House"
"1396","900 E Six Forks Rd, Raleigh, NC 27604","2026/01/01",1537,"1 Bed, 1 Bath, 825 sq ft","House"
"1397","6625 Lake Hill Dr, Raleigh, NC 27609","2026/01/01",1153,"1 Bed, 1 Bath, 735 sq ft","House"
"1398","2105 Sheltonham Way, Raleigh, NC 27612","2026/01/01",1996,"3 Beds, 2 Baths, 1,594 sq ft","House"
"1399","3801 Glen Verde Trl, Raleigh, NC 27613","2026/01/01",1476,"2 Beds, 2 Baths, 1,066 sq ft","House"
"1400","804 W Morgan St, Raleigh, NC 27603","2026/01/01",1536,"1 Bed, 1 Bath, 600 sq ft","House"
"1401","9240-9250 Bruckhaus St, Raleigh, NC 27617","2026/01/01",1202,"1 Bed, 1 Bath, 850 sq ft","House"
"1402","131 E Davie St, Raleigh, NC 27601","2026/01/01",1590,"1 Bed, 1 Bath, 843 sq ft","House"
"1403","5443 Wade Park Blvd, Raleigh, NC 27607","2026/01/01",1665,"2 Beds, 2 Baths, 993 sq ft","House"
"1404","425 Boylan Ave, Raleigh, NC 27603","2026/01/01",1910,"2 Beds, 2 Baths, 1,178 sq ft","House"
"1405","14411 Callaway Gap Rd, Raleigh, NC 27614","2026/01/01",1531,"2 Beds, 2 Baths, 1,076 sq ft","House"
"1406","120 Ridgewood Dr, Raleigh, NC 27609","2026/01/01",1030,"1 Bed, 1 Bath, 510 sq ft","House"
